0 1e-06
1000 0.00214
2000 0.010197
3000 0.02267
4000 0.041792
5000 0.064746
6000 0.087073
7000 0.120476
8000 0.156868
9000 0.199067
10000 0.245326
11000 0.296608
12000 0.349426
13000 0.41633
14000 0.479539
15000 0.558564
16000 0.626193
17000 0.711875
18000 0.792957
19000 0.884969
20000 0.980215
21000 1.08826
22000 1.21335
23000 1.31582
24000 1.39754
25000 1.52876
26000 1.6565
27000 1.80401
28000 1.91598
29000 2.07149
30000 2.22694
31000 2.35126
32000 2.54238
33000 2.67737
34000 2.83205
35000 3.02921
36000 3.17977
37000 3.37868
38000 3.55438
39000 3.73616
40000 3.9321
41000 4.14858
42000 4.31635
43000 4.53344
44000 4.78064
45000 4.99033
46000 5.2154
47000 5.44889
48000 5.65751
49000 5.92186
50000 6.18745
